xSource ; ySource ; angle ; xTarget ; yTarget ; sens
48.8171;2.35107;-1.9362074;48.817253;2.350984;true
48.8555;2.33187;-0.5553643;48.855568;2.3320417;true
49.1129;2.20073;-4.172242;49.11273;2.2005727;true
48.8486;2.34575;-2.0299873;48.84877;2.345625;true
49.004;2.38684;-1.1241114;49.00424;2.3870156;true
48.8591;2.44249;-3.2990348;48.85904;2.4420063;true
48.8046;2.03726;-4.9851246;48.80452;2.0373027;true
48.8171;2.35107;0.85505843;48.81735;2.3507483;false
48.8555;2.33187;2.4449499;48.8556;2.3320417;false
49.1129;2.20073;-1.3856337;49.11266;2.200657;false
48.8486;2.34575;0.6874931;48.8487;2.3455744;false
49.004;2.38684;1.5123976;49.004086;2.3868468;false
48.8591;2.44249;0.45430446;48.85919;2.4421577;false
48.8046;2.03726;0.2661929;48.80462;2.0371342;false
